GAME_ID,PLAYER_ID_x,PLAYER_NAME,SHOT_DISTANCE,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,PLAYER_ID_y,DEF_RATING,SHOT_ZONE_FG,SHOT_ZONE_BASIC_Backcourt,SHOT_ZONE_BASIC_In The Paint (Non-RA),SHOT_ZONE_BASIC_Left Corner 3,SHOT_ZONE_BASIC_Mid-Range,SHOT_ZONE_BASIC_Restricted Area,SHOT_ZONE_BASIC_Right Corner 3,SHOT_ZONE_AREA_Center(C),SHOT_ZONE_AREA_Left Side Center(LC),SHOT_ZONE_AREA_Left Side(L),SHOT_ZONE_AREA_Right Side Center(RC),SHOT_ZONE_AREA_Right Side(R),SHOT_ZONE_RANGE_24+ ft.,SHOT_ZONE_RANGE_8-16 ft.,SHOT_ZONE_RANGE_Back Court Shot,SHOT_ZONE_RANGE_Less Than 8 ft.,SHOT_DIST_ATTEMPTED
22400058,1641764,Brandin Podziemski,-1.0084233439598342,1,1,20241203,1641764,106.1,0.665053242981607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0084233439598342
22400058,1641764,Brandin Podziemski,-0.9176640058259936,1,1,20241203,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9176640058259936
22400058,1641764,Brandin Podziemski,-0.1915893007552692,1,1,20241203,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1915893007552692
22400058,1641764,Brandin Podziemski,1.169800771252339,1,0,20241203,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.169800771252339
22400058,1641764,Brandin Podziemski,0.08068871364625244,1,1,20241203,1641764,106.1,0.3873239436619718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08068871364625244
22400058,1641764,Brandin Podziemski,0.9882820949846579,1,0,20241203,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9882820949846579
22400058,1641764,Brandin Podziemski,-1.0991826820936748,1,0,20241203,1641764,106.1,0.665053242981607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0991826820936748
22400058,1641764,Brandin Podziemski,-0.645385991424472,1,1,20241203,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.645385991424472
22400058,1641764,Brandin Podziemski,0.44372606618161464,1,1,20241203,1641764,106.1,0.3873239436619718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44372606618161464
22400058,1641764,Brandin Podziemski,-0.7361453295583125,1,0,20241203,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7361453295583125
22400058,1641764,Brandin Podziemski,0.9882820949846579,1,0,20241203,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9882820949846579
22400072,1641764,Brandin Podziemski,0.8067634187169769,1,0,20241023,1641764,106.1,0.39378238341968913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8067634187169769
22400072,1641764,Brandin Podziemski,-1.2807013583613558,1,0,20241023,1641764,106.1,0.665053242981607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2807013583613558
22400072,1641764,Brandin Podziemski,0.8067634187169769,1,0,20241023,1641764,106.1,0.39378238341968913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8067634187169769
22400072,1641764,Brandin Podziemski,0.9882820949846579,1,0,20241023,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9882820949846579
22400072,1641764,Brandin Podziemski,1.0790414331184985,1,0,20241023,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0790414331184985
22400084,1641764,Brandin Podziemski,-0.645385991424472,1,1,20241025,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.645385991424472
22400084,1641764,Brandin Podziemski,0.9882820949846579,1,0,20241025,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9882820949846579
22400084,1641764,Brandin Podziemski,-0.9176640058259936,1,0,20241025,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9176640058259936
22400084,1641764,Brandin Podziemski,0.9882820949846579,1,1,20241025,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9882820949846579
22400084,1641764,Brandin Podziemski,-0.1915893007552692,1,1,20241025,1641764,106.1,0.3873239436619718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1915893007552692
22400084,1641764,Brandin Podziemski,0.8975227568508174,1,0,20241025,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8975227568508174
22400084,1641764,Brandin Podziemski,-1.0084233439598342,1,0,20241025,1641764,106.1,0.665053242981607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0084233439598342
22400084,1641764,Brandin Podziemski,1.169800771252339,1,0,20241025,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.169800771252339
22400084,1641764,Brandin Podziemski,-0.8269046676921531,1,0,20241025,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8269046676921531
22400084,1641764,Brandin Podziemski,-0.8269046676921531,1,1,20241025,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8269046676921531
22400084,1641764,Brandin Podziemski,-0.9176640058259936,1,1,20241025,1641764,106.1,0.40915208613728127,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9176640058259936
22400084,1641764,Brandin Podziemski,0.9882820949846579,1,0,20241025,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9882820949846579
22400084,1641764,Brandin Podziemski,-1.0084233439598342,1,1,20241025,1641764,106.1,0.665053242981607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0084233439598342
22400084,1641764,Brandin Podziemski,-1.2807013583613558,1,1,20241025,1641764,106.1,0.665053242981607,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2807013583613558
22400101,1641764,Brandin Podziemski,5.163211649141323,1,0,20241027,1641764,106.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.163211649141323
22400101,1641764,Brandin Podziemski,-0.46386731515679086,1,1,20241027,1641764,106.1,0.3873239436619718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.46386731515679086
22400101,1641764,Brandin Podziemski,0.8975227568508174,1,0,20241027,1641764,106.1,0.35872235872235875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8975227568508174
22400101,1641764,Brandin Podziemski,0.26220738991393355,1,1,20241027,1641764,106.1,0.3873239436619718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.26220738991393355
