GAME_ID,PLAYER_ID_x,PLAYER_NAME,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,PLAYER_ID_y,DEF_RATING
0022400007,1641764,Brandin Podziemski,191,180,1,1,1641764,106.1
0022400007,1641764,Brandin Podziemski,36,24,1,0,1641764,106.1
0022400019,1641764,Brandin Podziemski,104,153,1,1,1641764,106.1
0022400019,1641764,Brandin Podziemski,-229,4,1,1,1641764,106.1
0022400019,1641764,Brandin Podziemski,-43,32,1,1,1641764,106.1
0022400019,1641764,Brandin Podziemski,-138,205,1,0,1641764,106.1
0022400019,1641764,Brandin Podziemski,-43,247,1,0,1641764,106.1
0022400019,1641764,Brandin Podziemski,-64,278,1,0,1641764,106.1
0022400032,1641764,Brandin Podziemski,29,6,1,1,1641764,106.1
0022400032,1641764,Brandin Podziemski,-108,32,1,1,1641764,106.1
0022400032,1641764,Brandin Podziemski,-243,39,1,0,1641764,106.1
0022400032,1641764,Brandin Podziemski,-157,222,1,0,1641764,106.1
0022400032,1641764,Brandin Podziemski,12,36,1,0,1641764,106.1
0022400032,1641764,Brandin Podziemski,-4,32,1,1,1641764,106.1
0022400032,1641764,Brandin Podziemski,0,0,1,1,1641764,106.1
0022400032,1641764,Brandin Podziemski,120,226,1,0,1641764,106.1
0022400032,1641764,Brandin Podziemski,186,185,1,0,1641764,106.1
0022400032,1641764,Brandin Podziemski,29,103,1,1,1641764,106.1
0022400032,1641764,Brandin Podziemski,238,20,1,0,1641764,106.1
0022400058,1641764,Brandin Podziemski,-27,27,1,1,1641764,106.1
0022400058,1641764,Brandin Podziemski,-34,29,1,1,1641764,106.1
0022400058,1641764,Brandin Podziemski,-20,120,1,1,1641764,106.1
0022400058,1641764,Brandin Podziemski,131,237,1,0,1641764,106.1
0022400058,1641764,Brandin Podziemski,-39,155,1,1,1641764,106.1
0022400058,1641764,Brandin Podziemski,83,238,1,0,1641764,106.1
0022400058,1641764,Brandin Podziemski,-21,16,1,0,1641764,106.1
0022400058,1641764,Brandin Podziemski,-22,72,1,1,1641764,106.1
0022400058,1641764,Brandin Podziemski,-91,168,1,1,1641764,106.1
0022400058,1641764,Brandin Podziemski,-7,63,1,0,1641764,106.1
0022400058,1641764,Brandin Podziemski,38,248,1,0,1641764,106.1
0022400072,1641764,Brandin Podziemski,-235,10,1,0,1641764,106.1
0022400072,1641764,Brandin Podziemski,0,0,1,0,1641764,106.1
0022400072,1641764,Brandin Podziemski,-230,40,1,0,1641764,106.1
0022400072,1641764,Brandin Podziemski,174,184,1,0,1641764,106.1
0022400072,1641764,Brandin Podziemski,-134,230,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-32,73,1,1,1641764,106.1
0022400084,1641764,Brandin Podziemski,102,230,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-42,18,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-34,253,1,1,1641764,106.1
0022400084,1641764,Brandin Podziemski,-125,0,1,1,1641764,106.1
0022400084,1641764,Brandin Podziemski,-108,222,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-33,3,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,17,277,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-47,20,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-50,32,1,1,1641764,106.1
0022400084,1641764,Brandin Podziemski,-9,48,1,1,1641764,106.1
0022400084,1641764,Brandin Podziemski,197,162,1,0,1641764,106.1
0022400084,1641764,Brandin Podziemski,-32,13,1,1,1641764,106.1
0022400084,1641764,Brandin Podziemski,0,0,1,1,1641764,106.1
0022400101,1641764,Brandin Podziemski,-31,713,1,0,1641764,106.1
0022400101,1641764,Brandin Podziemski,92,3,1,1,1641764,106.1
0022400101,1641764,Brandin Podziemski,-161,189,1,0,1641764,106.1
0022400101,1641764,Brandin Podziemski,150,86,1,1,1641764,106.1
0022400101,1641764,Brandin Podziemski,-109,231,1,0,1641764,106.1
0022400101,1641764,Brandin Podziemski,199,144,1,0,1641764,106.1
0022400101,1641764,Brandin Podziemski,-12,41,1,0,1641764,106.1
0022400101,1641764,Brandin Podziemski,-225,36,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,7,38,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,61,283,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,-223,17,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,230,37,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,98,77,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,-26,16,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,49,55,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,10,1,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,-12,114,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,-48,268,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,-42,67,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,42,278,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,-20,20,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,-224,38,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,20,120,1,1,1641764,106.1
0022400116,1641764,Brandin Podziemski,176,220,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,16,326,1,0,1641764,106.1
0022400116,1641764,Brandin Podziemski,-29,25,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,37,16,1,1,1641764,106.1
0022400126,1641764,Brandin Podziemski,-110,-15,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,-227,-7,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,150,108,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,25,137,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,148,230,1,1,1641764,106.1
0022400126,1641764,Brandin Podziemski,33,15,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,158,211,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,82,267,1,1,1641764,106.1
0022400126,1641764,Brandin Podziemski,-42,293,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,-28,16,1,1,1641764,106.1
0022400126,1641764,Brandin Podziemski,-136,235,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,18,58,1,1,1641764,106.1
0022400126,1641764,Brandin Podziemski,-33,138,1,0,1641764,106.1
0022400126,1641764,Brandin Podziemski,-203,162,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,-23,256,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,-97,152,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,-17,17,1,1,1641764,106.1
0022400144,1641764,Brandin Podziemski,-13,20,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,234,107,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,-98,289,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,-45,96,1,0,1641764,106.1
0022400144,1641764,Brandin Podziemski,-97,67,1,1,1641764,106.1
0022400144,1641764,Brandin Podziemski,10,45,1,1,1641764,106.1
0022400144,1641764,Brandin Podziemski,-27,19,1,1,1641764,106.1
0022400144,1641764,Brandin Podziemski,-40,113,1,1,1641764,106.1
0022400155,1641764,Brandin Podziemski,-140,236,1,0,1641764,106.1
0022400155,1641764,Brandin Podziemski,-26,134,1,1,1641764,106.1
0022400155,1641764,Brandin Podziemski,9,85,1,0,1641764,106.1
0022400188,1641764,Brandin Podziemski,115,239,1,0,1641764,106.1
0022400188,1641764,Brandin Podziemski,0,7,1,1,1641764,106.1
0022400188,1641764,Brandin Podziemski,37,257,1,0,1641764,106.1
0022400188,1641764,Brandin Podziemski,-227,117,1,0,1641764,106.1
0022400188,1641764,Brandin Podziemski,5,11,1,1,1641764,106.1
0022400188,1641764,Brandin Podziemski,2,9,1,1,1641764,106.1
0022400188,1641764,Brandin Podziemski,9,5,1,0,1641764,106.1
0022400188,1641764,Brandin Podziemski,-7,16,1,1,1641764,106.1
0022400188,1641764,Brandin Podziemski,-6,4,1,1,1641764,106.1
0022400188,1641764,Brandin Podziemski,167,267,1,0,1641764,106.1
0022400188,1641764,Brandin Podziemski,239,51,1,1,1641764,106.1
0022400188,1641764,Brandin Podziemski,-98,243,1,0,1641764,106.1
0022400207,1641764,Brandin Podziemski,-145,223,1,0,1641764,106.1
0022400207,1641764,Brandin Podziemski,32,34,1,0,1641764,106.1
0022400251,1641764,Brandin Podziemski,87,241,1,0,1641764,106.1
0022400251,1641764,Brandin Podziemski,-212,719,1,0,1641764,106.1
0022400251,1641764,Brandin Podziemski,0,0,1,0,1641764,106.1
0022400251,1641764,Brandin Podziemski,20,7,1,0,1641764,106.1
0022400258,1641764,Brandin Podziemski,-82,244,1,1,1641764,106.1
0022400258,1641764,Brandin Podziemski,40,127,1,0,1641764,106.1
0022400258,1641764,Brandin Podziemski,94,153,1,0,1641764,106.1
0022400258,1641764,Brandin Podziemski,-32,16,1,0,1641764,106.1
0022400258,1641764,Brandin Podziemski,-2,113,1,0,1641764,106.1
0022400258,1641764,Brandin Podziemski,0,0,1,0,1641764,106.1
0022400269,1641764,Brandin Podziemski,26,257,1,0,1641764,106.1
0022400269,1641764,Brandin Podziemski,-45,78,1,0,1641764,106.1
0022400269,1641764,Brandin Podziemski,50,6,1,0,1641764,106.1
0022400284,1641764,Brandin Podziemski,76,260,1,0,1641764,106.1
0022400284,1641764,Brandin Podziemski,-126,214,1,0,1641764,106.1
0022400284,1641764,Brandin Podziemski,-109,228,1,1,1641764,106.1
0022400284,1641764,Brandin Podziemski,-45,66,1,1,1641764,106.1
0022400284,1641764,Brandin Podziemski,0,0,1,0,1641764,106.1
0022400299,1641764,Brandin Podziemski,-132,257,1,0,1641764,106.1
0022400299,1641764,Brandin Podziemski,-21,123,1,1,1641764,106.1
0022400299,1641764,Brandin Podziemski,138,225,1,0,1641764,106.1
0022400299,1641764,Brandin Podziemski,43,32,1,1,1641764,106.1
0022400299,1641764,Brandin Podziemski,-91,234,1,0,1641764,106.1
0022400299,1641764,Brandin Podziemski,13,63,1,1,1641764,106.1
0022400299,1641764,Brandin Podziemski,173,190,1,1,1641764,106.1
0022400299,1641764,Brandin Podziemski,-60,111,1,0,1641764,106.1
0022400299,1641764,Brandin Podziemski,11,74,1,0,1641764,106.1
0022400299,1641764,Brandin Podziemski,31,31,1,0,1641764,106.1
0022400303,1641764,Brandin Podziemski,-114,242,1,1,1641764,106.1
0022400303,1641764,Brandin Podziemski,4,258,1,1,1641764,106.1
0022400303,1641764,Brandin Podziemski,-32,15,1,1,1641764,106.1
0022400303,1641764,Brandin Podziemski,-27,258,1,0,1641764,106.1
0022400303,1641764,Brandin Podziemski,65,138,1,0,1641764,106.1
0022400303,1641764,Brandin Podziemski,137,222,1,0,1641764,106.1
0022400303,1641764,Brandin Podziemski,27,15,1,0,1641764,106.1
0022400303,1641764,Brandin Podziemski,-11,11,1,1,1641764,106.1
0022400332,1641764,Brandin Podziemski,-18,21,1,0,1641764,106.1
0022400332,1641764,Brandin Podziemski,213,163,1,1,1641764,106.1
0022400332,1641764,Brandin Podziemski,25,115,1,1,1641764,106.1
0022400332,1641764,Brandin Podziemski,26,253,1,0,1641764,106.1
0022400332,1641764,Brandin Podziemski,-165,-3,1,0,1641764,106.1
0022400332,1641764,Brandin Podziemski,43,81,1,0,1641764,106.1
0022400332,1641764,Brandin Podziemski,-40,70,1,0,1641764,106.1
0022400332,1641764,Brandin Podziemski,-129,254,1,0,1641764,106.1
0022400332,1641764,Brandin Podziemski,-47,111,1,0,1641764,106.1
0022400338,1641764,Brandin Podziemski,-210,158,1,1,1641764,106.1
0022400338,1641764,Brandin Podziemski,29,264,1,0,1641764,106.1
0022400338,1641764,Brandin Podziemski,102,75,1,0,1641764,106.1
0022400338,1641764,Brandin Podziemski,-223,101,1,0,1641764,106.1
0022400338,1641764,Brandin Podziemski,102,23,1,1,1641764,106.1
0022400338,1641764,Brandin Podziemski,151,226,1,0,1641764,106.1
0022400338,1641764,Brandin Podziemski,169,218,1,1,1641764,106.1
0022400355,1641764,Brandin Podziemski,235,10,1,0,1641764,106.1
0022400355,1641764,Brandin Podziemski,-61,251,1,1,1641764,106.1
0022400355,1641764,Brandin Podziemski,-234,28,1,1,1641764,106.1
0022400355,1641764,Brandin Podziemski,-17,115,1,0,1641764,106.1
0022400355,1641764,Brandin Podziemski,-230,123,1,0,1641764,106.1
0022400366,1641764,Brandin Podziemski,88,236,1,0,1641764,106.1
0022400366,1641764,Brandin Podziemski,230,-7,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,152,0,1,0,1641764,106.1
0022400366,1641764,Brandin Podziemski,85,239,1,0,1641764,106.1
0022400366,1641764,Brandin Podziemski,2,5,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,-32,33,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,151,211,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,-99,235,1,0,1641764,106.1
0022400366,1641764,Brandin Podziemski,99,115,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,4,113,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,0,133,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,-76,104,1,1,1641764,106.1
0022400366,1641764,Brandin Podziemski,-4,5,1,1,1641764,106.1
0022400383,1641764,Brandin Podziemski,-227,63,1,0,1641764,106.1
0022400383,1641764,Brandin Podziemski,-64,151,1,0,1641764,106.1
0022400383,1641764,Brandin Podziemski,-202,136,1,1,1641764,106.1
0022400383,1641764,Brandin Podziemski,12,44,1,0,1641764,106.1
0022400383,1641764,Brandin Podziemski,-108,230,1,1,1641764,106.1
0022400383,1641764,Brandin Podziemski,-21,49,1,1,1641764,106.1
0022400383,1641764,Brandin Podziemski,-22,18,1,0,1641764,106.1
0022400383,1641764,Brandin Podziemski,0,0,1,1,1641764,106.1
0022400383,1641764,Brandin Podziemski,92,26,1,1,1641764,106.1
0022400403,1641764,Brandin Podziemski,-4,72,1,0,1641764,106.1
0022400403,1641764,Brandin Podziemski,-10,55,1,0,1641764,106.1
0022400403,1641764,Brandin Podziemski,-22,256,1,1,1641764,106.1
0022400403,1641764,Brandin Podziemski,34,6,1,1,1641764,106.1
0022400408,1641764,Brandin Podziemski,-18,74,1,0,1641764,106.1
0022400408,1641764,Brandin Podziemski,-238,41,1,1,1641764,106.1
0022400408,1641764,Brandin Podziemski,42,15,1,0,1641764,106.1
0022400408,1641764,Brandin Podziemski,224,32,1,0,1641764,106.1
0022400408,1641764,Brandin Podziemski,181,183,1,1,1641764,106.1
0022400426,1641764,Brandin Podziemski,-91,245,1,1,1641764,106.1
0022400426,1641764,Brandin Podziemski,6,43,1,0,1641764,106.1
0022400426,1641764,Brandin Podziemski,108,245,1,1,1641764,106.1
0022400426,1641764,Brandin Podziemski,-154,231,1,0,1641764,106.1
0022400426,1641764,Brandin Podziemski,-43,83,1,1,1641764,106.1
0022400426,1641764,Brandin Podziemski,137,222,1,0,1641764,106.1
0022400426,1641764,Brandin Podziemski,-82,126,1,0,1641764,106.1
0022400426,1641764,Brandin Podziemski,-228,137,1,0,1641764,106.1
0022400426,1641764,Brandin Podziemski,40,139,1,1,1641764,106.1
0022400431,1641764,Brandin Podziemski,39,19,1,0,1641764,106.1
0022400628,1641764,Brandin Podziemski,153,245,1,1,1641764,106.1
0022400628,1641764,Brandin Podziemski,-58,167,1,1,1641764,106.1
0022400628,1641764,Brandin Podziemski,-36,253,1,0,1641764,106.1
0022400628,1641764,Brandin Podziemski,23,9,1,1,1641764,106.1
0022400628,1641764,Brandin Podziemski,176,202,1,0,1641764,106.1
0022400628,1641764,Brandin Podziemski,-233,71,1,1,1641764,106.1
0022400644,1641764,Brandin Podziemski,-4,102,1,0,1641764,106.1
0022400644,1641764,Brandin Podziemski,-25,27,1,1,1641764,106.1
0022400644,1641764,Brandin Podziemski,-235,74,1,1,1641764,106.1
0022400644,1641764,Brandin Podziemski,-16,262,1,0,1641764,106.1
0022400644,1641764,Brandin Podziemski,-230,-8,1,1,1641764,106.1
0022400644,1641764,Brandin Podziemski,195,204,1,0,1641764,106.1
0022400644,1641764,Brandin Podziemski,-162,198,1,0,1641764,106.1
0022400644,1641764,Brandin Podziemski,43,72,1,1,1641764,106.1
0022400644,1641764,Brandin Podziemski,213,145,1,1,1641764,106.1
0022400644,1641764,Brandin Podziemski,-29,13,1,1,1641764,106.1
0022400661,1641764,Brandin Podziemski,-184,172,1,1,1641764,106.1
0022400661,1641764,Brandin Podziemski,211,161,1,0,1641764,106.1
0022400661,1641764,Brandin Podziemski,-229,42,1,1,1641764,106.1
0022400661,1641764,Brandin Podziemski,-103,221,1,0,1641764,106.1
0022400661,1641764,Brandin Podziemski,-6,253,1,1,1641764,106.1
0022400661,1641764,Brandin Podziemski,-4,40,1,1,1641764,106.1
0022400661,1641764,Brandin Podziemski,96,246,1,0,1641764,106.1
0022400661,1641764,Brandin Podziemski,173,215,1,0,1641764,106.1
0022400661,1641764,Brandin Podziemski,-157,207,1,0,1641764,106.1
0022400661,1641764,Brandin Podziemski,-233,54,1,1,1641764,106.1
0022400661,1641764,Brandin Podziemski,232,33,1,0,1641764,106.1
0022400661,1641764,Brandin Podziemski,100,257,1,0,1641764,106.1
0022400673,1641764,Brandin Podziemski,-170,195,1,0,1641764,106.1
0022400673,1641764,Brandin Podziemski,206,180,1,0,1641764,106.1
0022400673,1641764,Brandin Podziemski,82,252,1,1,1641764,106.1
0022400673,1641764,Brandin Podziemski,27,20,1,1,1641764,106.1
0022400673,1641764,Brandin Podziemski,-23,10,1,1,1641764,106.1
0022400673,1641764,Brandin Podziemski,172,100,1,1,1641764,106.1
0022400685,1641764,Brandin Podziemski,-93,250,1,0,1641764,106.1
0022400685,1641764,Brandin Podziemski,-40,38,1,1,1641764,106.1
0022400685,1641764,Brandin Podziemski,-43,285,1,0,1641764,106.1
0022400685,1641764,Brandin Podziemski,184,209,1,1,1641764,106.1
0022400685,1641764,Brandin Podziemski,-51,258,1,1,1641764,106.1
0022400685,1641764,Brandin Podziemski,-4,67,1,0,1641764,106.1
0022400685,1641764,Brandin Podziemski,157,204,1,0,1641764,106.1
0022400685,1641764,Brandin Podziemski,-98,256,1,1,1641764,106.1
0022400685,1641764,Brandin Podziemski,146,226,1,1,1641764,106.1
0022400708,1641764,Brandin Podziemski,49,90,1,0,1641764,106.1
0022400708,1641764,Brandin Podziemski,132,226,1,0,1641764,106.1
0022400708,1641764,Brandin Podziemski,-228,9,1,0,1641764,106.1
0022400708,1641764,Brandin Podziemski,145,219,1,1,1641764,106.1
0022400708,1641764,Brandin Podziemski,111,232,1,1,1641764,106.1
0022400708,1641764,Brandin Podziemski,-24,9,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,-75,246,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,146,207,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,1,58,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,-124,138,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,-127,223,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,94,57,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,69,238,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,50,249,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,229,67,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,61,139,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,-31,253,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,-26,80,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,-216,119,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,-69,137,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,-13,14,1,1,1641764,106.1
0022400725,1641764,Brandin Podziemski,-82,239,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,-103,241,1,0,1641764,106.1
0022400725,1641764,Brandin Podziemski,38,38,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,31,13,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,-137,-15,1,1,1641764,106.1
0022400731,1641764,Brandin Podziemski,-22,46,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,-23,174,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,-48,79,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,-13,47,1,1,1641764,106.1
0022400731,1641764,Brandin Podziemski,-5,262,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,7,289,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,112,238,1,0,1641764,106.1
0022400731,1641764,Brandin Podziemski,0,0,1,1,1641764,106.1
0022401204,1641764,Brandin Podziemski,61,37,1,0,1641764,106.1
0022401204,1641764,Brandin Podziemski,48,109,1,0,1641764,106.1
0022401204,1641764,Brandin Podziemski,143,210,1,0,1641764,106.1
0022401204,1641764,Brandin Podziemski,-230,7,1,0,1641764,106.1
0022401204,1641764,Brandin Podziemski,141,207,1,1,1641764,106.1
0022401204,1641764,Brandin Podziemski,105,200,1,0,1641764,106.1
0022401204,1641764,Brandin Podziemski,9,6,1,1,1641764,106.1
0022401204,1641764,Brandin Podziemski,225,111,1,1,1641764,106.1
0022401204,1641764,Brandin Podziemski,228,100,1,0,1641764,106.1
0022401228,1641764,Brandin Podziemski,-36,272,1,1,1641764,106.1
0022401228,1641764,Brandin Podziemski,-40,263,1,0,1641764,106.1
0022401228,1641764,Brandin Podziemski,161,3,1,0,1641764,106.1
0022401228,1641764,Brandin Podziemski,234,8,1,0,1641764,106.1
0022401228,1641764,Brandin Podziemski,28,66,1,0,1641764,106.1
0022400007,1627741,Buddy Hield,-32,279,1,0,1627741,110.6
0022400007,1627741,Buddy Hield,196,155,1,1,1627741,110.6
0022400007,1627741,Buddy Hield,195,154,1,0,1627741,110.6
0022400007,1627741,Buddy Hield,-182,132,1,0,1627741,110.6
0022400007,1627741,Buddy Hield,-222,132,1,0,1627741,110.6
0022400007,1627741,Buddy Hield,-15,15,1,1,1627741,110.6
0022400007,1627741,Buddy Hield,27,12,1,1,1627741,110.6
0022400007,1627741,Buddy Hield,149,214,1,1,1627741,110.6
0022400007,1627741,Buddy Hield,-150,200,1,0,1627741,110.6
0022400007,1627741,Buddy Hield,-116,235,1,0,1627741,110.6
0022400007,1627741,Buddy Hield,-59,30,1,1,1627741,110.6
0022400007,1627741,Buddy Hield,28,15,1,1,1627741,110.6
0022400007,1627741,Buddy Hield,222,17,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,-222,-1,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,103,52,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,-127,222,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,16,109,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,42,45,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,-9,48,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,43,278,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,0,0,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,153,-4,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,245,12,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,-237,18,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,-202,149,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,20,34,1,0,1627741,110.6
0022400019,1627741,Buddy Hield,-27,276,1,1,1627741,110.6
0022400019,1627741,Buddy Hield,192,202,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,-225,78,1,1,1627741,110.6
0022400032,1627741,Buddy Hield,228,-9,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,0,0,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,9,62,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,-43,251,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,-227,123,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,5,31,1,1,1627741,110.6
0022400032,1627741,Buddy Hield,-103,225,1,0,1627741,110.6
0022400032,1627741,Buddy Hield,-211,126,1,1,1627741,110.6
0022400032,1627741,Buddy Hield,-137,204,1,0,1627741,110.6
0022400058,1627741,Buddy Hield,10,17,1,0,1627741,110.6
0022400058,1627741,Buddy Hield,-15,25,1,0,1627741,110.6
0022400058,1627741,Buddy Hield,-174,206,1,0,1627741,110.6
0022400058,1627741,Buddy Hield,-163,204,1,1,1627741,110.6
0022400058,1627741,Buddy Hield,115,235,1,0,1627741,110.6
0022400058,1627741,Buddy Hield,152,239,1,0,1627741,110.6
0022400058,1627741,Buddy Hield,-229,45,1,1,1627741,110.6
0022400058,1627741,Buddy Hield,158,208,1,0,1627741,110.6
0022400072,1627741,Buddy Hield,-232,21,1,0,1627741,110.6
0022400072,1627741,Buddy Hield,7,27,1,0,1627741,110.6
0022400072,1627741,Buddy Hield,-99,254,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,108,232,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,190,21,1,0,1627741,110.6
0022400072,1627741,Buddy Hield,-232,8,1,0,1627741,110.6
0022400072,1627741,Buddy Hield,-134,228,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,223,2,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,-17,12,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,119,252,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,-6,16,1,1,1627741,110.6
0022400072,1627741,Buddy Hield,-16,1,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,59,251,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-5,27,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-208,165,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,232,17,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-129,217,1,0,1627741,110.6
0022400084,1627741,Buddy Hield,37,23,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-202,155,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-241,47,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,48,27,1,0,1627741,110.6
0022400084,1627741,Buddy Hield,102,230,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-2,43,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,-2,34,1,0,1627741,110.6
0022400084,1627741,Buddy Hield,-229,-1,1,1,1627741,110.6
0022400084,1627741,Buddy Hield,157,204,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,-29,24,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,-159,230,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,225,125,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,-58,248,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,-55,95,1,1,1627741,110.6
0022400101,1627741,Buddy Hield,218,131,1,1,1627741,110.6
0022400101,1627741,Buddy Hield,222,105,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,0,57,1,1,1627741,110.6
0022400101,1627741,Buddy Hield,-141,207,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,67,241,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,-112,233,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,239,36,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,-21,5,1,0,1627741,110.6
0022400101,1627741,Buddy Hield,0,0,1,0,1627741,110.6
0022400116,1627741,Buddy Hield,0,256,1,0,1627741,110.6
0022400116,1627741,Buddy Hield,6,31,1,0,1627741,110.6
0022400116,1627741,Buddy Hield,6,9,1,0,1627741,110.6
