GAME_ID,PLAYER_ID_x,PLAYER_NAME,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,GAME_DATE,PLAYER_ID_y,DEF_RATING,SHOT_ZONE_AREA_Center(C),SHOT_ZONE_AREA_Left Side Center(LC),SHOT_ZONE_AREA_Left Side(L),SHOT_ZONE_AREA_Right Side Center(RC),SHOT_ZONE_AREA_Right Side(R),SHOT_DIFFICULTY,DEFENDER_IMPACT
22400565,1630541,Moses Moody,Above the Break 3,24+ ft.,0.33783783783783783,-72,244,1,20250115,1630541,0.6122448979591848,1.0,0.0,0.0,0.0,0.0,0.7474747474747475,0.20683949255377865
22400366,203952,Andrew Wiggins,Restricted Area,Less Than 8 ft.,0.013513513513513514,7,9,1,20241219,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.008411472697186992
22400187,203471,Dennis Schröder,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,51,36,1,20241108,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.07446221731936024
22400172,1626172,Kevon Looney,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-32,29,1,20241106,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.009376723662438025
22400408,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.35135135135135137,156,211,1,20241225,1627741,0.46938775510204067,0.0,0.0,0.0,1.0,0.0,0.74,0.16492002206287917
22400007,1626172,Kevon Looney,Mid-Range,16-24 ft.,0.2567567567567568,181,61,1,20241112,1626172,0.17346938775510345,0.0,0.0,0.0,0.0,1.0,0.7956989247311828,0.044539437396580624
22400116,1641764,Brandin Podziemski,Left Corner 3,24+ ft.,0.2972972972972973,-223,17,1,20241029,1641764,0.0,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.0
22400338,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,-6,26,1,20241206,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400144,1631218,Trayce Jackson-Davis,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-36,32,1,20241102,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.03805846662989529
22400299,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.10810810810810811,27,78,1,20241127,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.03419746276889125
22400084,1630541,Moses Moody,Right Corner 3,24+ ft.,0.2972972972972973,228,17,1,20241025,1630541,0.6122448979591848,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.1820187534473252
22400492,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.35135135135135137,-219,147,1,20250105,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.74,0.3226696083838944
22400673,201939,Stephen Curry,Restricted Area,Less Than 8 ft.,0.04054054054054054,29,14,1,20250129,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.033507997793712094
22400258,1630322,Lindy Waters III,Mid-Range,8-16 ft.,0.10810810810810811,86,3,1,20241120,1630322,0.5204081632653068,0.0,0.0,0.0,0.0,1.0,0.9024390243902439,0.056260341974627766
22400426,1630611,Gui Santos,Above the Break 3,24+ ft.,0.35135135135135137,132,232,1,20241227,1630611,0.5000000000000018,0.0,0.0,0.0,1.0,0.0,0.74,0.1756756756756763
22400207,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3648648648648649,112,246,1,20241110,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.7326732673267327,0.3015719801434089
22400101,1626172,Kevon Looney,Restricted Area,Less Than 8 ft.,0.0,0,0,1,20241027,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400383,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.33783783783783783,26,258,1,20241221,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.7474747474747475,0.21028681742967475
22400518,203110,Draymond Green,Restricted Area,Less Than 8 ft.,0.04054054054054054,34,12,1,20250109,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.021097628240485413
22400485,1627741,Buddy Hield,Restricted Area,Less Than 8 ft.,0.0,0,0,1,20250104,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400072,203952,Andrew Wiggins,Mid-Range,16-24 ft.,0.21621621621621623,-88,136,1,20241023,203952,0.6224489795918373,0.0,1.0,0.0,0.0,0.0,0.8222222222222222,0.13458356315499187
22400644,1627741,Buddy Hield,Restricted Area,Less Than 8 ft.,0.04054054054054054,28,16,1,20250125,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.019029233314947595
22400188,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.33783783783783783,-227,117,1,20241108,1641764,0.0,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.0
22400320,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.02702702702702703,23,7,1,20241204,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.024820739106453413
22400431,201939,Stephen Curry,Above the Break 3,24+ ft.,0.33783783783783783,202,153,1,20241228,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.2792333149476008
22400661,203937,Kyle Anderson,Restricted Area,Less Than 8 ft.,0.04054054054054054,33,21,1,20250128,203937,0.3265306122448983,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.013237727523441824
22400126,1630541,Moses Moody,Above the Break 3,24+ ft.,0.33783783783783783,194,171,1,20241030,1630541,0.6122448979591848,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.20683949255377865
22400431,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.35135135135135137,170,199,1,20241228,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.74,0.3226696083838944
22400446,203110,Draymond Green,Mid-Range,16-24 ft.,0.24324324324324326,49,178,1,20241230,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.8043478260869565,0.12658576944291247
22400144,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.33783783783783783,234,107,1,20241102,1641764,0.0,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.0
22400366,1626172,Kevon Looney,Mid-Range,8-16 ft.,0.20270270270270271,91,125,1,20241219,1626172,0.17346938775510345,0.0,0.0,0.0,0.0,1.0,0.8314606741573034,0.03516271373414259
22400207,203937,Kyle Anderson,In The Paint (Non-RA),Less Than 8 ft.,0.0945945945945946,66,38,1,20241110,203937,0.3265306122448983,1.0,0.0,0.0,0.0,0.0,0.9135802469135803,0.030888030888030923
22400084,1630322,Lindy Waters III,Above the Break 3,24+ ft.,0.35135135135135137,221,151,1,20241025,1630322,0.5204081632653068,0.0,0.0,0.0,1.0,0.0,0.74,0.18284611141754023
22400661,203937,Kyle Anderson,In The Paint (Non-RA),8-16 ft.,0.10810810810810811,16,83,1,20250128,203937,0.3265306122448983,1.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.0353006067291782
22400403,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.35135135135135137,103,246,1,20241223,203952,0.6224489795918373,0.0,0.0,0.0,1.0,0.0,0.74,0.21869829012686176
22400366,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.14864864864864866,43,112,1,20241219,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.8705882352941177,0.04702151130722547
22400172,1627780,Gary Payton II,Restricted Area,Less Than 8 ft.,0.013513513513513514,7,10,1,20241106,1627780,0.5000000000000018,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.006756756756756781
22400446,1631218,Trayce Jackson-Davis,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,-34,54,1,20241230,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.05708769994484293
22400019,1630322,Lindy Waters III,Right Corner 3,24+ ft.,0.31081081081081086,229,46,1,20241115,1630322,0.5204081632653068,0.0,0.0,0.0,0.0,1.0,0.7628865979381443,0.16174848317705484
22400014,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.32432432432432434,-102,220,1,20241115,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.7551020408163265,0.297848869277441
22400269,1630322,Lindy Waters III,Right Corner 3,24+ ft.,0.31081081081081086,232,7,1,20241123,1630322,0.5204081632653068,0.0,0.0,0.0,0.0,1.0,0.7628865979381443,0.16174848317705484
22400303,1641764,Brandin Podziemski,Restricted Area,Less Than 8 ft.,0.04054054054054054,-32,15,1,20241130,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.0
22400338,1630322,Lindy Waters III,Above the Break 3,24+ ft.,0.35135135135135137,37,262,1,20241206,1630322,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.74,0.18284611141754023
22400446,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.35135135135135137,80,251,1,20241230,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.74,0.21869829012686176
22400116,1630228,Jonathan Kuminga,In The Paint (Non-RA),Less Than 8 ft.,0.0945945945945946,21,69,1,20241029,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9135802469135803,0.029922779922779842
22400172,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,5,25,1,20241106,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400446,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3918918918918919,38,288,1,20241230,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7184466019417476,0.32391064533921693
22400284,1627741,Buddy Hield,Restricted Area,Less Than 8 ft.,0.02702702702702703,21,-3,1,20241125,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.012686155543298397
22400155,1630228,Jonathan Kuminga,Left Corner 3,24+ ft.,0.32432432432432434,-241,-19,1,20241104,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.7551020408163265,0.10259238830667375
22400708,1627780,Gary Payton II,Above the Break 3,24+ ft.,0.35135135135135137,183,187,1,20250203,1627780,0.5000000000000018,0.0,0.0,0.0,1.0,0.0,0.74,0.1756756756756763
22400446,203110,Draymond Green,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-43,6,1,20241230,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.028130170987313883
22401204,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,-23,9,1,20241211,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400604,1630541,Moses Moody,In The Paint (Non-RA),8-16 ft.,0.14864864864864866,6,113,1,20250120,1630541,0.6122448979591848,1.0,0.0,0.0,0.0,0.0,0.8705882352941177,0.0910093767236626
22400508,1630541,Moses Moody,Right Corner 3,24+ ft.,0.2972972972972973,225,13,1,20250107,1630541,0.6122448979591848,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.1820187534473252
22400172,203937,Kyle Anderson,Above the Break 3,24+ ft.,0.3648648648648649,-115,254,1,20241106,203937,0.3265306122448983,0.0,1.0,0.0,0.0,0.0,0.7326732673267327,0.11913954771097643
22400644,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-38,26,1,20250125,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.03364589078874797
22400408,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3783783783783784,-4,288,1,20241225,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7254901960784313,0.3127413127413129
22400126,203110,Draymond Green,Above the Break 3,24+ ft.,0.35135135135135137,-67,255,1,20241030,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.74,0.18284611141754023
22400084,1630541,Moses Moody,Above the Break 3,24+ ft.,0.33783783783783783,-81,239,1,20241025,1630541,0.6122448979591848,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.20683949255377865
22400207,1630228,Jonathan Kuminga,Above the Break 3,24+ ft.,0.33783783783783783,-222,123,1,20241110,1630228,0.31632653061224403,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.10686707115278514
22400508,203471,Dennis Schröder,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,39,30,1,20250107,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.04964147821290683
22400446,1630228,Jonathan Kuminga,Mid-Range,8-16 ft.,0.12162162162162163,-91,29,1,20241230,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.891566265060241,0.03847214561500265
22400589,1626172,Kevon Looney,In The Paint (Non-RA),8-16 ft.,0.13513513513513514,33,102,1,20250118,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,0.880952380952381,0.02344180915609506
22401228,1627780,Gary Payton II,Restricted Area,Less Than 8 ft.,0.0,0,0,1,20241215,1627780,0.5000000000000018,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400492,201939,Stephen Curry,In The Paint (Non-RA),8-16 ft.,0.10810810810810811,-77,31,1,20250105,201939,0.8265306122448983,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.08935466078323226
22400172,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.33783783783783783,-202,162,1,20241106,1627741,0.46938775510204067,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.15857694429122995
22400007,201939,Stephen Curry,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-49,16,1,20241112,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.05584666298952016
22400431,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.04054054054054054,-22,29,1,20241228,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.028543849972421466
22401228,1627780,Gary Payton II,Restricted Area,Less Than 8 ft.,0.0,0,0,1,20241215,1627780,0.5000000000000018,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400431,203110,Draymond Green,Mid-Range,16-24 ft.,0.24324324324324326,91,162,1,20241228,203110,0.5204081632653068,0.0,0.0,0.0,1.0,0.0,0.8043478260869565,0.12658576944291247
22400408,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.04054054054054054,27,20,1,20241225,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.03723110865968012
22400126,1641764,Brandin Podziemski,Left Corner 3,24+ ft.,0.2972972972972973,-227,-7,1,20241030,1641764,0.0,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.0
22400525,1630541,Moses Moody,Mid-Range,8-16 ft.,0.14864864864864866,-116,20,1,20250110,1630541,0.6122448979591848,0.0,0.0,1.0,0.0,0.0,0.8705882352941177,0.0910093767236626
22400007,1630228,Jonathan Kuminga,Above the Break 3,24+ ft.,0.33783783783783783,-196,163,1,20241112,1630228,0.31632653061224403,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.10686707115278514
22400155,1627741,Buddy Hield,In The Paint (Non-RA),8-16 ft.,0.17567567567567569,9,138,1,20241104,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.8505747126436781,0.08246001103143959
22400155,203110,Draymond Green,Right Corner 3,24+ ft.,0.32432432432432434,240,-6,1,20241104,203110,0.5204081632653068,0.0,0.0,0.0,0.0,1.0,0.7551020408163265,0.1687810259238833
22400284,1630322,Lindy Waters III,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,-20,59,1,20241125,1630322,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.042195256480970826
22400508,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.33783783783783783,-211,139,1,20250107,1627741,0.46938775510204067,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.15857694429122995
22400366,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.13513513513513514,55,95,1,20241219,1630228,0.31632653061224403,0.0,0.0,0.0,0.0,1.0,0.880952380952381,0.04274682846111406
22400619,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.04054054054054054,-27,25,1,20250122,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.03723110865968012
22400172,1630228,Jonathan Kuminga,Mid-Range,8-16 ft.,0.14864864864864866,-114,15,1,20241106,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.8705882352941177,0.04702151130722547
22400338,203952,Andrew Wiggins,Right Corner 3,24+ ft.,0.2972972972972973,227,16,1,20241206,203952,0.6224489795918373,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.1850523993381138
22400426,1627741,Buddy Hield,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,67,15,1,20241227,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.03805846662989519
22400383,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.32432432432432434,-26,247,1,20241221,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.7551020408163265,0.20187534473248778
22401228,203110,Draymond Green,Left Corner 3,24+ ft.,0.31081081081081086,-232,-12,1,20241215,203110,0.5204081632653068,0.0,0.0,1.0,0.0,0.0,0.7628865979381443,0.16174848317705484
22400355,1627741,Buddy Hield,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-40,31,1,20241208,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.03171538885824599
22400084,203952,Andrew Wiggins,In The Paint (Non-RA),8-16 ft.,0.12162162162162163,-20,89,1,20241025,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.891566265060241,0.07570325427468293
22400101,203110,Draymond Green,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,27,36,1,20241027,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.028130170987313883
22400284,1630322,Lindy Waters III,Restricted Area,Less Than 8 ft.,0.02702702702702703,-20,1,1,20241125,1630322,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.014065085493656941
22400058,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.013513513513513514,-2,11,1,20241203,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.009514616657473822
22400508,1630541,Moses Moody,Above the Break 3,24+ ft.,0.33783783783783783,138,216,1,20250107,1630541,0.6122448979591848,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.20683949255377865
22401204,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,-27,3,1,20241211,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400492,1630541,Moses Moody,Above the Break 3,24+ ft.,0.33783783783783783,-81,241,1,20250105,1630541,0.6122448979591848,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.20683949255377865
22400155,201939,Stephen Curry,Restricted Area,Less Than 8 ft.,0.013513513513513514,12,-13,1,20241104,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.011169332597904032
22400661,1630541,Moses Moody,Right Corner 3,24+ ft.,0.32432432432432434,235,75,1,20250128,1630541,0.6122448979591848,0.0,0.0,0.0,0.0,1.0,0.7551020408163265,0.1985659128516275
22401204,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,16,21,1,20241211,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400064,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,-86,242,1,20241023,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.31025923883066764
22400525,1627741,Buddy Hield,Left Corner 3,24+ ft.,0.2972972972972973,-227,1,1,20250110,1627741,0.46938775510204067,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.13954771097628238
22400172,203952,Andrew Wiggins,Restricted Area,Less Than 8 ft.,0.02702702702702703,-17,23,1,20241106,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.016822945394373984
22400019,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.12162162162162163,31,93,1,20241115,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.891566265060241,0.03847214561500265
22400355,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.10810810810810811,-76,46,1,20241208,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.9024390243902439,0.03419746276889125
22400661,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,13,42,1,20250128,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.03364589078874797
22400299,203110,Draymond Green,In The Paint (Non-RA),8-16 ft.,0.17567567567567569,-12,133,1,20241127,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.8505747126436781,0.09142305570877012
22400508,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.04054054054054054,-15,29,1,20250107,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.028543849972421466
22400199,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.35135135135135137,-135,226,1,20241109,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.74,0.3226696083838944
22401228,1641764,Brandin Podziemski,Right Corner 3,24+ ft.,0.31081081081081086,234,8,1,20241215,1641764,0.0,0.0,0.0,0.0,0.0,1.0,0.7628865979381443,0.0
22400508,201939,Stephen Curry,Above the Break 3,24+ ft.,0.4864864864864865,208,300,1,20250107,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.6727272727272727,0.4020959735245451
22400058,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.35135135135135137,-163,204,1,20241203,1627741,0.46938775510204067,0.0,1.0,0.0,0.0,0.0,0.74,0.16492002206287917
22400101,1630228,Jonathan Kuminga,Above the Break 3,24+ ft.,0.35135135135135137,216,146,1,20241027,1630228,0.31632653061224403,0.0,0.0,0.0,1.0,0.0,0.74,0.11114175399889656
22400446,1630541,Moses Moody,Above the Break 3,24+ ft.,0.35135135135135137,-201,173,1,20241230,1630541,0.6122448979591848,0.0,1.0,0.0,0.0,0.0,0.74,0.2151130722559298
22400673,1641764,Brandin Podziemski,Restricted Area,Less Than 8 ft.,0.04054054054054054,27,20,1,20250129,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.0
22400485,203952,Andrew Wiggins,In The Paint (Non-RA),8-16 ft.,0.13513513513513514,-5,100,1,20250104,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.880952380952381,0.08411472697186992
22400207,201939,Stephen Curry,Restricted Area,Less Than 8 ft.,0.013513513513513514,12,7,1,20241110,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.011169332597904032
22400408,203952,Andrew Wiggins,Restricted Area,Less Than 8 ft.,0.02702702702702703,-13,26,1,20241225,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.016822945394373984
22400144,1627741,Buddy Hield,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,27,35,1,20241102,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.025372311086596794
22400251,203110,Draymond Green,Restricted Area,Less Than 8 ft.,0.02702702702702703,-23,10,1,20241118,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.014065085493656941
22400101,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.33783783783783783,225,125,1,20241027,1627741,0.46938775510204067,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.15857694429122995
22400305,203471,Dennis Schröder,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-36,32,1,20241201,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.04964147821290683
22400355,1641764,Brandin Podziemski,In The Paint (Non-RA),8-16 ft.,0.14864864864864866,-17,115,1,20241208,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.8705882352941177,0.0
22400144,203110,Draymond Green,Above the Break 3,24+ ft.,0.32432432432432434,-146,201,1,20241102,203110,0.5204081632653068,0.0,1.0,0.0,0.0,0.0,0.7551020408163265,0.1687810259238833
22401204,201939,Stephen Curry,Above the Break 3,24+ ft.,0.33783783783783783,76,241,1,20241211,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7474747474747475,0.2792333149476008
22400408,201939,Stephen Curry,Above the Break 3,24+ ft.,0.33783783783783783,-116,222,1,20241225,201939,0.8265306122448983,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.2792333149476008
22400628,201939,Stephen Curry,Restricted Area,Less Than 8 ft.,0.02702702702702703,25,11,1,20250123,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.022338665195808065
22400155,1630228,Jonathan Kuminga,Above the Break 3,24+ ft.,0.3648648648648649,-66,263,1,20241104,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.11541643684500798
22400064,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.013513513513513514,10,3,1,20241023,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.012410369553226707
22400431,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.32432432432432434,-224,102,1,20241228,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.7551020408163265,0.297848869277441
22400116,1630541,Moses Moody,Restricted Area,Less Than 8 ft.,0.02702702702702703,-25,16,1,20241029,1630541,0.6122448979591848,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.016547159404302292
22400431,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3783783783783784,80,270,1,20241228,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7254901960784313,0.3127413127413129
22400383,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.04054054054054054,-12,36,1,20241221,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.012824048538334219
22400485,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.35135135135135137,150,215,1,20250104,1627741,0.46938775510204067,0.0,0.0,0.0,1.0,0.0,0.74,0.16492002206287917
22400426,1630228,Jonathan Kuminga,Left Corner 3,24+ ft.,0.31081081081081086,-230,-2,1,20241227,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.7628865979381443,0.09831770546056234
22400426,203471,Dennis Schröder,In The Paint (Non-RA),8-16 ft.,0.16216216216216217,-70,109,1,20241227,203471,0.9183673469387763,0.0,0.0,1.0,0.0,0.0,0.8604651162790696,0.1489244346387205
22400518,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3648648648648649,-94,255,1,20250109,201939,0.8265306122448983,0.0,1.0,0.0,0.0,0.0,0.7326732673267327,0.3015719801434089
22400383,203937,Kyle Anderson,Right Corner 3,24+ ft.,0.2972972972972973,225,24,1,20241221,203937,0.3265306122448983,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.09707666850524005
